order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total,payment_mode_id
80073,27826,176,2024-08-31,Delivered,85036.99,7607.77,77429.22,4
80074,40245,167,2024-02-07,Delivered,62488.73,0.0,62488.73,4
80075,46001,71,2024-10-08,Out for Delivery,47139.36,585.93,46553.43,5
80076,18692,35,2025-02-03,Delivered,60765.16,3768.8,56996.36,9
80077,33893,87,2024-01-04,Delivered,6574.87,0.0,6574.87,5
80078,6221,113,2024-01-18,Delivered,80340.54,14517.26,65823.28,8
80079,7237,106,2024-09-28,Delivered,6309.38,0.0,6309.38,1
80080,44711,197,2025-01-31,Delivered,20272.41,69.77,20202.64,2
80081,25615,67,2025-03-16,Returned,3835.18,0.0,3835.18,3
80082,26236,67,2025-02-21,Returned,14221.68,0.0,14221.68,7
80083,30673,39,2025-03-10,Failed,16969.41,0.0,16969.41,8
80084,12795,9,2025-03-09,Shipped,25055.01,0.0,25055.01,4
80085,45102,88,2025-09-28,Delivered,18744.16,0.0,18744.16,4
80086,8781,76,2024-01-24,Delivered,5133.79,0.0,5133.79,2
80087,46667,66,2024-01-15,Failed,46472.6,5002.93,41469.67,7
80088,37466,104,2024-10-23,Cancelled,206787.2,0.0,206787.2,5
80089,9192,145,2024-10-18,Delivered,269237.9,0.0,269237.9,1
80090,14938,37,2024-04-03,Shipped,48595.34,2516.0,46079.34,1
80091,34024,144,2025-04-10,Out for Delivery,554.58,0.0,554.58,9
80092,23287,61,2025-10-30,Failed,85752.91,0.0,85752.91,4
80093,40064,143,2025-02-09,Delivered,113153.16,0.0,113153.16,7
80094,590,110,2024-07-05,Delivered,5530.02,0.0,5530.02,6
80095,40883,146,2026-02-06,Delivered,22420.06,1243.4,21176.66,2
80096,31465,133,2025-09-30,Returned,285639.24,0.0,285639.24,4
80097,32967,145,2024-10-10,Delivered,184826.51,2413.74,182412.77,6
80098,8413,160,2025-08-07,Delivered,19449.22,0.0,19449.22,8
80099,43972,41,2024-03-09,Processing,79787.37,0.0,79787.37,4
80100,4139,59,2025-06-20,Delivered,4659.4,0.0,4659.4,2
80101,2891,56,2025-04-11,Failed,704.34,0.0,704.34,7
80102,45697,163,2025-08-05,Delivered,35389.31,0.0,35389.31,4
80103,41307,29,2025-05-11,Delivered,1910.36,0.0,1910.36,4
80104,29683,31,2025-05-02,Out for Delivery,9349.89,0.0,9349.89,9
80105,35335,125,2025-09-08,Shipped,6852.48,657.98,6194.5,1
80106,39945,47,2025-02-02,Shipped,8048.43,0.0,8048.43,8
80107,4289,81,2025-03-10,Delivered,42742.14,0.0,42742.14,7
80108,15573,193,2025-02-09,Cancelled,268391.93,49760.97,218630.96,4
80109,6398,162,2025-12-06,Delivered,28636.44,0.0,28636.44,2
80110,29527,54,2025-01-09,Processing,43883.37,0.0,43883.37,5
80111,45605,72,2024-04-28,Delivered,147129.05,6850.79,140278.26,1
80112,1866,35,2024-02-07,Delivered,242373.54,3348.77,239024.77,1
80113,40211,145,2026-01-15,Returned,23510.52,5877.63,17632.89,4
80114,22127,147,2025-07-27,Delivered,284515.59,27480.78,257034.81,4
80115,34155,144,2024-08-14,Out for Delivery,45246.58,5462.41,39784.17,8
80116,1822,185,2026-02-10,Failed,966.06,96.61,869.45,2
80117,46679,140,2024-07-05,Delivered,26711.16,287.58,26423.58,1
80118,34971,7,2025-11-05,Delivered,36740.86,0.0,36740.86,7
80119,26962,2,2024-05-11,Out for Delivery,469978.96,0.0,469978.96,1
80120,17756,111,2024-09-26,Delivered,28808.77,166.37,28642.4,9
80121,5772,1,2024-01-17,Delivered,106650.84,0.0,106650.84,4
80122,20458,15,2025-01-19,Delivered,15475.32,0.0,15475.32,4
80123,3108,71,2025-06-29,Delivered,211955.43,0.0,211955.43,7
80124,29062,114,2024-12-11,Delivered,2372.9,0.0,2372.9,6
80125,12955,175,2025-10-22,Processing,243845.99,2313.21,241532.78,3
80126,20593,28,2024-02-17,Delivered,10873.68,0.0,10873.68,5
80127,8400,9,2024-01-15,Cancelled,3986.62,0.0,3986.62,6
80128,39507,96,2024-05-13,Delivered,115631.42,0.0,115631.42,2
80129,19649,79,2025-06-02,Delivered,79893.59,15869.98,64023.61,6
80130,24732,183,2024-02-11,Shipped,32096.41,0.0,32096.41,8
80131,21741,3,2025-05-25,Delivered,197106.03,34568.83,162537.2,9
80132,17723,38,2024-02-28,Shipped,304562.29,0.0,304562.29,2
80133,16838,177,2024-01-13,Failed,256153.76,35200.4,220953.36,8
80134,20255,15,2024-10-04,Out for Delivery,86524.16,4885.42,81638.74,5
80135,24301,105,2024-04-26,Out for Delivery,76274.61,0.0,76274.61,7
80136,19166,119,2025-04-11,Out for Delivery,7122.09,599.02,6523.07,2
80137,35618,151,2025-12-26,Delivered,108283.62,5974.16,102309.46,5
80138,22907,95,2025-06-13,Delivered,137935.25,0.0,137935.25,4
80139,1913,115,2026-02-13,Delivered,57167.07,0.0,57167.07,5
80140,46126,55,2025-12-02,Delivered,290582.22,72645.55,217936.67,1
80141,8901,138,2026-01-03,Out for Delivery,39096.46,240.23,38856.23,4
80142,23004,25,2025-08-07,Delivered,10986.13,0.0,10986.13,1
80143,5543,133,2024-03-06,Delivered,127826.5,1599.72,126226.78,7
80144,69,34,2024-05-07,Delivered,423885.17,4841.96,419043.21,3
80145,29334,84,2024-07-23,Out for Delivery,4835.52,0.0,4835.52,1
80146,48354,175,2025-09-25,Delivered,3124.33,0.0,3124.33,6
80147,14692,68,2025-03-04,Shipped,101211.2,0.0,101211.2,1
80148,22843,36,2024-11-06,Returned,765.72,0.0,765.72,6
80149,28368,94,2025-10-26,Processing,219410.49,1609.43,217801.06,1
80150,27934,89,2025-12-29,Cancelled,2611.16,0.0,2611.16,6
80151,30462,85,2024-04-23,Failed,74509.75,0.0,74509.75,4
80152,20277,99,2024-01-04,Returned,29750.34,8925.1,20825.24,2
80153,40877,102,2024-07-19,Delivered,18471.33,103.98,18367.35,6
80154,45861,182,2024-10-03,Delivered,260975.89,0.0,260975.89,9
80155,35295,150,2024-05-28,Delivered,16618.86,0.0,16618.86,5
80156,16431,181,2025-01-19,Processing,31938.82,82.42,31856.4,6
80157,45203,113,2024-01-09,Shipped,10256.24,512.81,9743.43,1
80158,28337,158,2026-02-09,Out for Delivery,13443.55,640.24,12803.31,9
80159,4417,78,2025-06-22,Processing,349207.82,0.0,349207.82,3
80160,25604,166,2025-06-08,Delivered,47193.1,1103.48,46089.62,4
80161,34465,63,2025-02-08,Out for Delivery,18225.26,0.0,18225.26,8
80162,5133,74,2025-11-11,Cancelled,19251.88,0.0,19251.88,2
80163,45134,174,2026-01-27,Delivered,127626.16,12133.76,115492.4,4
80164,43257,97,2024-08-09,Delivered,30429.51,0.0,30429.51,5
80165,755,132,2024-03-25,Delivered,116370.24,11417.82,104952.42,3
80166,12099,200,2026-02-02,Delivered,107726.46,8864.22,98862.24,8
80167,36915,26,2025-03-15,Delivered,25725.92,2679.22,23046.7,3
80168,5571,158,2024-10-27,Delivered,41034.16,0.0,41034.16,3
80169,9010,195,2025-05-01,Delivered,126166.54,19970.67,106195.87,9
80170,25255,93,2025-01-18,Delivered,19099.07,0.0,19099.07,8
80171,41403,147,2024-01-17,Delivered,42003.71,0.0,42003.71,2
80172,28486,150,2024-06-08,Out for Delivery,23709.4,0.0,23709.4,1
80173,8454,136,2024-12-05,Delivered,16784.94,0.0,16784.94,6
80174,13711,60,2025-07-14,Delivered,50943.47,1779.62,49163.85,5
80175,7780,9,2024-01-08,Delivered,3348.9,69.02,3279.88,7
80176,29578,156,2025-01-21,Delivered,54446.03,0.0,54446.03,7
80177,2203,80,2026-01-13,Delivered,50663.26,644.71,50018.55,1
80178,27049,86,2025-02-16,Shipped,19166.58,0.0,19166.58,5
80179,34081,14,2024-01-07,Shipped,84685.54,0.0,84685.54,1
80180,8376,200,2024-04-17,Delivered,102074.79,0.0,102074.79,5
80181,47811,129,2025-09-20,Processing,43101.43,0.0,43101.43,3
80182,19002,6,2024-03-22,Processing,17328.64,0.0,17328.64,1
80183,48609,29,2024-02-21,Cancelled,26274.3,0.0,26274.3,5
80184,15889,19,2024-11-18,Cancelled,11383.83,422.59,10961.24,5
80185,14418,7,2025-04-10,Delivered,23834.78,0.0,23834.78,1
80186,20290,156,2024-11-22,Failed,98182.14,464.26,97717.88,4
80187,18633,6,2024-07-20,Delivered,466597.85,46919.95,419677.9,8
80188,23704,164,2025-02-14,Processing,327530.81,46774.18,280756.63,1
80189,13154,118,2024-06-11,Shipped,392227.05,0.0,392227.05,6
80190,153,106,2024-07-29,Delivered,60232.69,0.0,60232.69,2
80191,27692,142,2025-05-22,Delivered,562.02,112.4,449.62,1
80192,14662,178,2024-04-04,Delivered,11153.01,0.0,11153.01,3
80193,3238,198,2024-01-15,Delivered,30120.84,472.56,29648.28,1
80194,26158,48,2025-10-06,Cancelled,27929.18,1838.13,26091.05,5
80195,38356,29,2025-02-19,Out for Delivery,51536.43,976.19,50560.24,9
80196,44517,84,2025-03-26,Delivered,112349.61,0.0,112349.61,1
80197,1311,187,2024-12-08,Out for Delivery,6008.73,0.0,6008.73,7
80198,22281,158,2024-07-10,Processing,30610.55,723.77,29886.78,6
80199,18939,25,2025-02-05,Delivered,12403.38,0.0,12403.38,8
80200,27309,42,2025-07-17,Delivered,93271.58,10877.04,82394.54,2
80201,35409,28,2024-10-09,Delivered,1228.56,0.0,1228.56,4
80202,3320,74,2025-12-27,Failed,21783.27,0.0,21783.27,9
80203,23776,92,2025-05-27,Delivered,18879.17,0.0,18879.17,1
80204,22160,70,2025-02-03,Out for Delivery,1235.41,0.0,1235.41,8
80205,19543,195,2025-11-17,Delivered,23699.29,1142.99,22556.3,6
80206,1146,195,2024-12-16,Cancelled,4150.97,0.0,4150.97,5
80207,43098,32,2024-11-23,Delivered,134266.84,0.0,134266.84,7
80208,20993,12,2024-05-19,Delivered,42690.31,0.0,42690.31,5
80209,39429,103,2025-06-29,Out for Delivery,47542.31,4422.6,43119.71,7
80210,19591,86,2024-03-28,Returned,98664.12,14799.62,83864.5,2
80211,29641,11,2025-03-09,Shipped,29452.15,0.0,29452.15,6
80212,26642,75,2025-05-25,Failed,12515.66,1877.35,10638.31,6
80213,24896,131,2024-06-11,Returned,46059.4,4769.25,41290.15,1
80214,16616,151,2026-02-19,Delivered,22508.39,0.0,22508.39,8
80215,16257,99,2025-09-24,Delivered,23303.37,4660.67,18642.7,9
80216,2693,54,2024-12-11,Processing,2546.8,0.0,2546.8,6
80217,37539,143,2025-05-10,Delivered,51413.71,0.0,51413.71,4
80218,16510,111,2025-06-13,Delivered,1381.89,276.38,1105.51,7
80219,42734,100,2024-01-16,Out for Delivery,26006.54,0.0,26006.54,9
80220,6662,193,2024-07-18,Delivered,7296.62,0.0,7296.62,1
80221,13747,15,2024-08-05,Out for Delivery,303352.41,0.0,303352.41,6
80222,37660,142,2025-07-28,Delivered,27972.43,932.75,27039.68,4
80223,23445,18,2025-04-21,Delivered,54817.89,0.0,54817.89,9
80224,35223,184,2024-05-24,Delivered,46742.3,0.0,46742.3,6
80225,14774,52,2024-01-01,Delivered,3313.44,165.67,3147.77,7
80226,16132,129,2025-05-18,Delivered,34934.37,0.0,34934.37,6
80227,47471,32,2024-02-09,Delivered,12852.23,0.0,12852.23,6
80228,31062,170,2026-01-22,Failed,42255.1,1079.59,41175.51,2
80229,18381,28,2024-07-22,Delivered,70084.14,0.0,70084.14,9
80230,48324,179,2025-02-05,Shipped,19978.94,35.97,19942.97,5
80231,10541,163,2025-01-27,Shipped,23906.49,0.0,23906.49,2
80232,18893,88,2024-05-30,Delivered,7543.03,121.98,7421.05,3
80233,23531,170,2025-04-26,Delivered,13611.1,0.0,13611.1,2
80234,43939,173,2025-07-25,Failed,36185.55,6516.28,29669.27,6
80235,554,171,2025-04-06,Out for Delivery,6683.44,0.0,6683.44,2
80236,31758,143,2025-02-24,Shipped,47846.61,0.0,47846.61,7
80237,30446,18,2024-04-09,Delivered,80971.8,0.0,80971.8,9
80238,40292,130,2025-05-28,Returned,258655.69,23.93,258631.76,9
80239,9336,161,2024-12-23,Delivered,76153.18,11422.98,64730.2,3
80240,25122,100,2024-06-14,Delivered,1959.41,0.0,1959.41,6
80241,2308,19,2025-09-19,Delivered,25354.95,0.0,25354.95,6
80242,23749,14,2026-02-07,Delivered,95985.26,0.0,95985.26,1
80243,6770,173,2024-12-31,Delivered,66329.58,0.0,66329.58,4
80244,38412,119,2024-12-25,Processing,113374.81,1953.13,111421.68,3
80245,21004,72,2024-11-19,Delivered,4213.2,0.0,4213.2,3
80246,46361,155,2026-01-13,Delivered,41358.51,6485.16,34873.35,1
80247,23684,125,2025-02-05,Out for Delivery,83104.4,7604.39,75500.01,8
80248,9162,175,2026-02-22,Returned,78034.81,1478.68,76556.13,7
80249,39021,193,2024-03-26,Returned,36778.32,0.0,36778.32,4
80250,10209,62,2024-12-13,Failed,2750.7,0.0,2750.7,6
80251,17188,164,2024-12-16,Delivered,180610.74,0.0,180610.74,7
80252,3002,133,2024-10-30,Delivered,120084.34,33613.71,86470.63,5
80253,5240,53,2024-07-16,Delivered,30877.16,0.0,30877.16,4
80254,12987,38,2025-11-14,Delivered,759.09,189.77,569.32,6
80255,43921,25,2026-02-03,Delivered,64154.07,0.0,64154.07,1
80256,45512,165,2024-12-06,Delivered,43689.0,0.0,43689.0,8
80257,26864,95,2024-09-23,Delivered,34491.82,1918.35,32573.47,3
80258,37877,41,2025-01-09,Cancelled,264179.76,0.0,264179.76,2
80259,7207,98,2025-08-23,Delivered,197922.0,0.0,197922.0,9
80260,42205,95,2024-09-18,Delivered,5027.57,0.0,5027.57,7
80261,40255,156,2024-03-27,Failed,148089.48,0.0,148089.48,7
80262,33516,108,2025-05-16,Delivered,45119.0,26.61,45092.39,2
80263,45289,58,2025-09-30,Processing,928.54,41.25,887.29,6
80264,9700,154,2024-07-06,Delivered,231096.35,0.0,231096.35,9
80265,4596,147,2024-07-23,Processing,30944.56,1302.37,29642.19,4
80266,10694,166,2024-12-29,Delivered,44662.16,0.0,44662.16,7
80267,27360,77,2025-09-25,Out for Delivery,441777.26,23521.21,418256.05,2
80268,37743,83,2025-09-09,Delivered,22320.89,0.0,22320.89,1
80269,38616,189,2024-11-27,Delivered,76961.46,23088.44,53873.02,3
80270,11984,142,2024-06-17,Failed,4419.63,0.0,4419.63,3
80271,34113,137,2025-09-30,Delivered,19863.75,0.0,19863.75,7
80272,40186,73,2024-03-12,Shipped,114949.1,29867.01,85082.09,1
80273,7883,157,2025-08-23,Delivered,51115.91,0.0,51115.91,1
80274,28988,38,2025-11-27,Delivered,32018.67,0.0,32018.67,9
80275,47088,165,2025-05-01,Returned,5387.38,0.0,5387.38,8
80276,2856,87,2024-11-28,Out for Delivery,256363.72,0.0,256363.72,9
80277,38223,198,2024-03-10,Delivered,61037.64,0.0,61037.64,2
80278,3525,60,2024-11-27,Delivered,33367.52,816.63,32550.89,3
80279,2336,69,2025-10-03,Cancelled,25701.51,5140.3,20561.21,1
80280,41590,124,2024-04-28,Delivered,37558.51,0.0,37558.51,4
80281,44098,154,2026-01-05,Delivered,81184.15,0.0,81184.15,6
80282,36549,1,2025-07-01,Cancelled,95162.25,17247.46,77914.79,6
80283,5606,94,2024-08-27,Delivered,167056.97,0.0,167056.97,3
80284,38984,108,2024-03-20,Delivered,33752.58,398.08,33354.5,4
80285,26086,19,2024-09-08,Returned,22691.1,0.0,22691.1,6
80286,16053,196,2026-02-19,Delivered,59001.3,0.0,59001.3,5
80287,2734,58,2025-02-01,Cancelled,171575.14,4878.85,166696.29,2
80288,26686,31,2024-12-10,Shipped,25097.98,1700.13,23397.85,3
80289,18796,147,2025-11-21,Failed,50013.01,2620.67,47392.34,2
80290,38570,116,2024-12-18,Delivered,18761.02,0.0,18761.02,9
80291,21081,96,2024-01-11,Out for Delivery,47815.39,115.06,47700.33,9
80292,25658,61,2024-02-22,Shipped,126618.57,3715.32,122903.25,6
80293,45332,153,2025-06-19,Processing,110489.94,2284.06,108205.88,8
80294,16742,123,2024-06-21,Out for Delivery,17271.6,560.36,16711.24,8
80295,5042,178,2024-09-08,Processing,34507.33,0.0,34507.33,3
80296,3946,189,2024-07-05,Delivered,266973.03,0.0,266973.03,2
80297,31206,199,2024-11-11,Failed,186391.91,0.0,186391.91,9
80298,10912,153,2024-08-20,Delivered,6985.19,0.0,6985.19,1
80299,38918,134,2025-12-14,Processing,583.53,0.0,583.53,9
80300,9137,167,2024-06-17,Delivered,38750.91,174.74,38576.17,6
80301,43139,170,2025-09-21,Delivered,119849.87,33916.23,85933.64,8
80302,23511,142,2025-02-01,Delivered,161152.98,0.0,161152.98,7
80303,15030,121,2025-05-05,Processing,182543.66,7079.99,175463.67,5
80304,127,122,2025-01-19,Out for Delivery,116666.78,0.0,116666.78,2
80305,42945,174,2025-02-28,Failed,5885.01,0.0,5885.01,7
80306,10056,38,2025-04-14,Delivered,45898.18,0.0,45898.18,8
80307,5832,49,2024-04-22,Processing,10378.71,0.0,10378.71,9
80308,21732,24,2025-07-26,Delivered,611.66,0.0,611.66,5
80309,38846,83,2024-01-28,Out for Delivery,83597.66,0.0,83597.66,1
80310,48613,174,2025-08-17,Shipped,27670.39,1404.21,26266.18,6
80311,19322,169,2024-10-10,Shipped,11887.54,0.0,11887.54,9
80312,41606,64,2025-08-06,Delivered,3474.19,0.0,3474.19,4
80313,9264,133,2025-09-20,Delivered,78248.28,0.0,78248.28,6
80314,40791,63,2025-04-29,Processing,66152.44,6280.19,59872.25,2
80315,16401,39,2025-03-02,Processing,93844.74,0.0,93844.74,2
80316,37215,124,2024-07-20,Returned,136246.96,0.0,136246.96,8
80317,49467,185,2026-02-15,Delivered,21892.74,990.0,20902.74,9
80318,4453,59,2024-07-02,Delivered,12555.15,2292.01,10263.14,3
80319,49836,149,2025-12-10,Delivered,67058.25,0.0,67058.25,1
80320,5180,168,2024-07-27,Delivered,275409.09,11825.45,263583.64,2
80321,16613,141,2024-11-22,Delivered,11611.52,65.53,11545.99,4
80322,2604,200,2025-02-03,Delivered,31030.0,550.22,30479.78,8
80323,35952,42,2024-05-11,Delivered,27034.53,933.19,26101.34,5
80324,17608,56,2026-02-18,Out for Delivery,149335.05,22400.26,126934.79,1
80325,36597,165,2024-03-24,Cancelled,7060.37,901.95,6158.42,6
80326,2290,67,2024-08-08,Delivered,161317.39,535.74,160781.65,6
80327,27876,31,2024-12-27,Out for Delivery,22326.56,0.0,22326.56,9
80328,17069,93,2025-01-08,Delivered,87109.93,0.0,87109.93,8
80329,15387,49,2025-12-01,Delivered,92757.93,610.02,92147.91,2
80330,15371,68,2026-02-18,Processing,235919.17,450.31,235468.86,4
80331,7489,51,2024-03-13,Out for Delivery,155952.49,30.41,155922.08,6
80332,19565,14,2024-08-16,Delivered,289.59,0.0,289.59,4
80333,2916,42,2025-05-28,Delivered,149508.96,0.0,149508.96,1
80334,34484,161,2025-01-09,Delivered,107779.4,490.6,107288.8,9
80335,24563,153,2024-09-15,Delivered,12430.68,3107.67,9323.01,5
80336,31935,140,2025-08-23,Out for Delivery,44708.3,722.5,43985.8,6
80337,36168,139,2025-07-30,Processing,144274.56,0.0,144274.56,7
80338,18076,81,2025-09-06,Shipped,20032.35,0.0,20032.35,4
80339,40611,196,2024-11-11,Processing,1210.81,0.0,1210.81,8
80340,40454,151,2024-05-16,Delivered,336273.3,0.0,336273.3,8
80341,8310,95,2025-03-20,Delivered,29637.83,0.0,29637.83,9
80342,17556,21,2025-02-18,Cancelled,21940.17,0.0,21940.17,6
80343,43253,33,2025-05-05,Delivered,28199.67,0.0,28199.67,5
80344,21480,12,2025-08-09,Delivered,45227.86,7423.4,37804.46,3
80345,25096,148,2025-01-22,Processing,19414.55,570.19,18844.36,1
80346,23715,155,2025-03-31,Shipped,195785.48,44321.12,151464.36,8
80347,20196,25,2024-06-12,Shipped,3738.54,186.93,3551.61,9
80348,10728,85,2025-04-01,Processing,24352.06,0.0,24352.06,3
80349,34649,53,2025-04-25,Delivered,347679.57,408.33,347271.24,9
80350,19276,125,2025-06-05,Delivered,62568.25,8794.71,53773.54,8
80351,35970,140,2024-01-19,Delivered,1430.44,0.0,1430.44,7
80352,10613,177,2025-02-21,Delivered,120246.58,830.84,119415.74,1
80353,24657,93,2025-03-09,Delivered,44303.28,2215.16,42088.12,4
80354,24203,49,2025-12-21,Delivered,37449.27,0.0,37449.27,8
80355,33562,74,2024-09-11,Shipped,305641.5,11568.41,294073.09,4
80356,8483,100,2024-02-24,Delivered,9477.78,473.89,9003.89,5
80357,31974,178,2024-06-25,Delivered,341574.17,0.0,341574.17,4
80358,29840,49,2024-07-31,Processing,10815.89,44.88,10771.01,9
80359,44610,129,2024-12-08,Delivered,295776.22,0.0,295776.22,1
80360,23617,104,2024-04-15,Delivered,20593.95,0.0,20593.95,6
80361,42397,57,2025-08-30,Returned,126005.97,0.0,126005.97,5
80362,3736,29,2025-01-21,Delivered,101923.7,19741.56,82182.14,4
80363,22447,163,2024-04-19,Cancelled,13193.33,1365.48,11827.85,7
80364,31849,189,2024-10-06,Delivered,3507.15,0.0,3507.15,1
80365,43896,139,2025-04-24,Delivered,21205.51,0.0,21205.51,9
80366,16486,26,2025-03-03,Delivered,14184.83,0.0,14184.83,5
80367,21619,36,2025-01-02,Processing,17044.63,0.0,17044.63,9
80368,10745,188,2024-01-26,Processing,24629.88,0.0,24629.88,8
80369,44092,160,2025-12-08,Failed,9827.99,0.0,9827.99,8
80370,11813,53,2025-03-10,Out for Delivery,115133.0,0.0,115133.0,5
80371,10185,94,2025-11-11,Out for Delivery,19628.97,0.0,19628.97,8
80372,12772,186,2024-02-26,Processing,4226.94,0.0,4226.94,1
80373,37568,186,2025-12-13,Shipped,23984.51,0.0,23984.51,7
80374,3337,3,2024-05-27,Cancelled,51241.61,0.0,51241.61,6
80375,31228,159,2025-09-16,Delivered,17385.26,448.2,16937.06,8
80376,39988,7,2025-01-10,Delivered,198442.16,0.0,198442.16,9
80377,969,69,2025-11-08,Delivered,5461.32,1365.33,4095.99,3
80378,32727,91,2025-10-27,Delivered,32995.06,0.0,32995.06,8
80379,1079,137,2025-08-29,Delivered,171714.79,0.0,171714.79,7
80380,7984,115,2025-12-26,Delivered,55629.9,3358.08,52271.82,2
80381,24197,125,2024-11-20,Delivered,527392.41,26136.38,501256.03,3
80382,45625,20,2025-09-14,Delivered,3781.77,0.0,3781.77,2
80383,656,7,2025-12-06,Delivered,30852.59,1056.26,29796.33,3
80384,20077,116,2024-07-05,Delivered,97314.9,1021.2,96293.7,9
80385,2194,32,2024-02-28,Shipped,323574.57,0.0,323574.57,4
80386,22257,129,2024-05-06,Delivered,212321.41,20933.43,191387.98,5
80387,43041,200,2025-07-12,Delivered,108739.73,1162.52,107577.21,4
80388,30656,191,2025-05-14,Delivered,187688.58,463.28,187225.3,8
80389,32907,97,2025-11-03,Failed,48308.53,3915.41,44393.12,2
80390,33895,198,2025-04-27,Failed,8453.5,0.0,8453.5,9
80391,7594,32,2025-05-10,Shipped,15272.28,0.0,15272.28,7
80392,27145,122,2026-01-09,Delivered,20817.3,1827.03,18990.27,7
80393,47686,18,2025-05-17,Delivered,20778.63,0.0,20778.63,5
80394,41668,7,2024-07-04,Delivered,36074.49,0.0,36074.49,7
80395,39732,128,2024-09-24,Delivered,54432.95,5561.46,48871.49,5
80396,3458,193,2024-08-12,Delivered,14494.87,0.0,14494.87,7
80397,17309,193,2024-10-21,Delivered,47311.54,0.0,47311.54,1
80398,21016,77,2025-02-02,Delivered,4784.68,0.0,4784.68,3
80399,30567,88,2024-04-12,Processing,102117.93,0.0,102117.93,5
80400,40703,139,2025-02-12,Delivered,57768.66,0.0,57768.66,2
80401,16718,143,2024-09-05,Delivered,26641.44,6660.36,19981.08,7
80402,8922,182,2024-10-24,Delivered,522230.88,0.0,522230.88,5
80403,48541,132,2026-01-07,Delivered,58472.75,0.0,58472.75,3
80404,14010,106,2025-10-06,Delivered,223775.77,42569.47,181206.3,1
80405,30934,120,2025-11-05,Out for Delivery,27107.64,2791.83,24315.81,1
80406,38180,62,2024-08-12,Shipped,461853.03,710.09,461142.94,4
80407,716,119,2024-08-09,Delivered,305685.04,0.0,305685.04,9
80408,35216,171,2026-02-02,Returned,7423.56,0.0,7423.56,2
80409,40398,95,2025-09-22,Delivered,391392.18,265.28,391126.9,6
80410,27678,28,2026-01-22,Delivered,60175.43,2772.41,57403.02,1
80411,7099,113,2025-02-02,Delivered,19219.13,1435.84,17783.29,6
80412,23884,87,2024-12-12,Processing,260605.42,0.0,260605.42,3
80413,45792,60,2025-12-17,Out for Delivery,60960.9,417.58,60543.32,9
80414,33130,162,2024-03-25,Cancelled,91054.76,533.84,90520.92,9
80415,11493,88,2024-10-12,Delivered,47269.23,0.0,47269.23,1
